Time (s),"Main pump (l/min)",Pipe velocity (m/s),Bottom hole pressure (bar),Choke pressure (bar),Choke flow (l/min),Pump pressure (bar),Bit flow (l/min),Flow bottom annulus (l/min),Pressure bottom annulus (bar),Bit velocity (m/s),Rig heave (m)
150.7,0,-0.147005419,930.9048171,1.044306125,79.54729635,-10.60500606,-0.004929092,-208.81722,930.0742887,-0.107316752,-0.873577485
150.8,0,-0.162600142,930.7857959,1.040898404,131.5346327,-10.90203603,-0.004929092,-233.6004215,929.9556764,-0.120053802,-0.889057763
150.9,0,-0.178194864,930.7643895,1.039592872,180.3246764,-11.20998613,-0.004929092,-239.9766959,929.9343731,-0.123330817,-0.906097514
151,0,-0.193789586,930.7707941,1.037421449,227.8709565,-11.48136396,-0.004929092,-236.5168506,929.9407235,-0.121552669,-0.924696736
151.1,0,-0.203128106,930.7611987,1.031425243,270.0949371,-11.66659683,-0.004929092,-226.5401202,929.9309715,-0.116425239,-0.944542621
151.2,0,-0.212466626,930.7590654,1.026878767,305.5142804,-11.79402708,-0.004929092,-207.4862528,929.9285324,-0.106632716,-0.965322357
151.3,0,-0.221805145,930.8093595,1.02196732,335.422846,-11.94774748,-0.004929092,-175.5449669,929.9782723,-0.090216848,-0.987035946
151.4,0,-0.231143665,930.7513765,1.017707886,359.250389,-12.10879993,-0.004929092,-156.2577863,929.9198987,-0.080304416,-1.009683386
151.5,0,-0.240482185,930.4815523,1.016160145,379.6861159,-12.29454712,-0.004929092,-161.3063738,929.650162,-0.082899081,-1.033264679
151.6,0,-0.249820705,930.1433652,1.012975354,397.5383737,-12.50871759,-0.004929092,-179.3442769,929.3123161,-0.092169461,-1.057779823
151.7,0,-0.259159225,929.8125496,1.013209986,412.8056648,-12.71737583,-0.004929092,-202.5078155,928.9819097,-0.104074104,-1.08322882
